label,holdout,dataset,AA_4,PC_6,Domains_0,DNA_9,AUC,Acc,Spec,Sens,Prec,TP,TN,FP,FN
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.5,0.1,0.1,0.3,0.935,0.82,1.0,0.65,1.0,13,20,0,7
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.5,0.1,0.15,0.25,0.922,0.85,1.0,0.7,1.0,14,20,0,6
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.5,0.1,0.2,0.2,0.91,0.78,0.8,0.75,0.79,15,16,4,5
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.5,0.1,0.25,0.15,0.905,0.82,0.7,0.95,0.76,19,14,6,1
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.5,0.1,0.3,0.1,0.87,0.7,0.45,0.95,0.63,19,9,11,1
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.5,0.1,0.35,0.05,0.825,0.62,0.3,0.95,0.58,19,6,14,1
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.5,0.1,0.4,0.0,0.725,0.53,0.05,1.0,0.51,20,1,19,0
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.5,0.15,0.0,0.35,0.94,0.8,1.0,0.6,1.0,12,20,0,8
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.5,0.15,0.05,0.3,0.935,0.82,1.0,0.65,1.0,13,20,0,7
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.5,0.15,0.1,0.25,0.93,0.85,1.0,0.7,1.0,14,20,0,6
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.5,0.15,0.15,0.2,0.912,0.75,0.75,0.75,0.75,15,15,5,5
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.5,0.15,0.2,0.15,0.902,0.82,0.7,0.95,0.76,19,14,6,1
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.5,0.15,0.25,0.1,0.88,0.7,0.45,0.95,0.63,19,9,11,1
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.5,0.15,0.3,0.05,0.832,0.62,0.3,0.95,0.58,19,6,14,1
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.5,0.15,0.35,0.0,0.72,0.53,0.05,1.0,0.51,20,1,19,0
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.5,0.2,0.0,0.3,0.94,0.82,1.0,0.65,1.0,13,20,0,7
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.5,0.2,0.05,0.25,0.933,0.85,0.95,0.75,0.94,15,19,1,5
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.5,0.2,0.1,0.2,0.91,0.8,0.75,0.85,0.77,17,15,5,3
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.5,0.2,0.15,0.15,0.905,0.78,0.6,0.95,0.7,19,12,8,1
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.5,0.2,0.2,0.1,0.893,0.7,0.45,0.95,0.63,19,9,11,1
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.5,0.2,0.25,0.05,0.838,0.65,0.3,1.0,0.59,20,6,14,0
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.5,0.2,0.3,0.0,0.724,0.5,0.0,1.0,0.5,20,0,20,0
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.5,0.25,0.0,0.25,0.938,0.85,0.9,0.8,0.89,16,18,2,4
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.5,0.25,0.05,0.2,0.918,0.8,0.75,0.85,0.77,17,15,5,3
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.5,0.25,0.1,0.15,0.908,0.78,0.6,0.95,0.7,19,12,8,1
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.5,0.25,0.15,0.1,0.9,0.7,0.45,0.95,0.63,19,9,11,1
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.5,0.25,0.2,0.05,0.845,0.65,0.3,1.0,0.59,20,6,14,0
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.5,0.25,0.25,0.0,0.719,0.5,0.0,1.0,0.5,20,0,20,0
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.5,0.3,0.0,0.2,0.93,0.82,0.75,0.9,0.78,18,15,5,2
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.5,0.3,0.05,0.15,0.915,0.78,0.6,0.95,0.7,19,12,8,1
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.5,0.3,0.1,0.1,0.9,0.7,0.45,0.95,0.63,19,9,11,1
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.5,0.3,0.15,0.05,0.845,0.65,0.3,1.0,0.59,20,6,14,0
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.5,0.3,0.2,0.0,0.71,0.5,0.0,1.0,0.5,20,0,20,0
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.5,0.35,0.0,0.15,0.922,0.75,0.55,0.95,0.68,19,11,9,1
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.5,0.35,0.05,0.1,0.9,0.72,0.45,1.0,0.65,20,9,11,0
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.5,0.35,0.1,0.05,0.85,0.62,0.25,1.0,0.57,20,5,15,0
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.5,0.35,0.15,0.0,0.73,0.5,0.0,1.0,0.5,20,0,20,0
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.5,0.4,0.0,0.1,0.9,0.72,0.45,1.0,0.65,20,9,11,0
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.5,0.4,0.05,0.05,0.852,0.62,0.25,1.0,0.57,20,5,15,0
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.5,0.4,0.1,0.0,0.725,0.5,0.0,1.0,0.5,20,0,20,0
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.5,0.45,0.0,0.05,0.847,0.62,0.25,1.0,0.57,20,5,15,0
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.5,0.45,0.05,0.0,0.722,0.5,0.0,1.0,0.5,20,0,20,0
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.5,0.5,0.0,0.0,0.722,0.5,0.0,1.0,0.5,20,0,20,0
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.55,0.0,0.0,0.45,0.938,0.78,1.0,0.55,1.0,11,20,0,9
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.55,0.0,0.05,0.4,0.933,0.78,1.0,0.55,1.0,11,20,0,9
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.55,0.0,0.1,0.35,0.93,0.78,1.0,0.55,1.0,11,20,0,9
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.55,0.0,0.15,0.3,0.92,0.78,1.0,0.55,1.0,11,20,0,9
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.55,0.0,0.2,0.25,0.908,0.85,1.0,0.7,1.0,14,20,0,6
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.55,0.0,0.25,0.2,0.895,0.78,0.85,0.7,0.82,14,17,3,6
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.55,0.0,0.3,0.15,0.888,0.75,0.6,0.9,0.69,18,12,8,2
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.55,0.0,0.35,0.1,0.844,0.68,0.45,0.9,0.62,18,9,11,2
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.55,0.0,0.4,0.05,0.802,0.65,0.35,0.95,0.59,19,7,13,1
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.55,0.0,0.45,0.0,0.711,0.53,0.1,0.95,0.51,19,2,18,1
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.55,0.05,0.0,0.4,0.938,0.78,1.0,0.55,1.0,11,20,0,9
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.55,0.05,0.05,0.35,0.933,0.78,1.0,0.55,1.0,11,20,0,9
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.55,0.05,0.1,0.3,0.922,0.82,1.0,0.65,1.0,13,20,0,7
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.55,0.05,0.15,0.25,0.915,0.85,1.0,0.7,1.0,14,20,0,6
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.55,0.05,0.2,0.2,0.9,0.78,0.85,0.7,0.82,14,17,3,6
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.55,0.05,0.25,0.15,0.89,0.72,0.55,0.9,0.67,18,11,9,2
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.55,0.05,0.3,0.1,0.856,0.7,0.45,0.95,0.63,19,9,11,1
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.55,0.05,0.35,0.05,0.81,0.62,0.3,0.95,0.58,19,6,14,1
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.55,0.05,0.4,0.0,0.721,0.53,0.1,0.95,0.51,19,2,18,1
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.55,0.1,0.0,0.35,0.933,0.8,1.0,0.6,1.0,12,20,0,8
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.55,0.1,0.05,0.3,0.93,0.82,1.0,0.65,1.0,13,20,0,7
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.55,0.1,0.1,0.25,0.918,0.82,0.95,0.7,0.93,14,19,1,6
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.55,0.1,0.15,0.2,0.898,0.75,0.75,0.75,0.75,15,15,5,5
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.55,0.1,0.2,0.15,0.892,0.75,0.55,0.95,0.68,19,11,9,1
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.55,0.1,0.25,0.1,0.86,0.7,0.45,0.95,0.63,19,9,11,1
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.55,0.1,0.3,0.05,0.82,0.62,0.3,0.95,0.58,19,6,14,1
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.55,0.1,0.35,0.0,0.725,0.53,0.05,1.0,0.51,20,1,19,0
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.55,0.15,0.0,0.3,0.935,0.85,1.0,0.7,1.0,14,20,0,6
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.55,0.15,0.05,0.25,0.92,0.82,0.95,0.7,0.93,14,19,1,6
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.55,0.15,0.1,0.2,0.9,0.82,0.75,0.9,0.78,18,15,5,2
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.55,0.15,0.15,0.15,0.89,0.75,0.55,0.95,0.68,19,11,9,1
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.55,0.15,0.2,0.1,0.868,0.7,0.45,0.95,0.63,19,9,11,1
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.55,0.15,0.25,0.05,0.827,0.62,0.3,0.95,0.58,19,6,14,1
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.55,0.15,0.3,0.0,0.724,0.53,0.05,1.0,0.51,20,1,19,0
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.55,0.2,0.0,0.25,0.918,0.8,0.85,0.75,0.83,15,17,3,5
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.55,0.2,0.05,0.2,0.902,0.82,0.75,0.9,0.78,18,15,5,2
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.55,0.2,0.1,0.15,0.905,0.75,0.55,0.95,0.68,19,11,9,1
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.55,0.2,0.15,0.1,0.883,0.7,0.45,0.95,0.63,19,9,11,1
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.55,0.2,0.2,0.05,0.83,0.65,0.3,1.0,0.59,20,6,14,0
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.55,0.2,0.25,0.0,0.721,0.53,0.05,1.0,0.51,20,1,19,0
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.55,0.25,0.0,0.2,0.91,0.82,0.75,0.9,0.78,18,15,5,2
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.55,0.25,0.05,0.15,0.908,0.72,0.5,0.95,0.66,19,10,10,1
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.55,0.25,0.1,0.1,0.89,0.7,0.45,0.95,0.63,19,9,11,1
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.55,0.25,0.15,0.05,0.837,0.62,0.25,1.0,0.57,20,5,15,0
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.55,0.25,0.2,0.0,0.728,0.5,0.0,1.0,0.5,20,0,20,0
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.55,0.3,0.0,0.15,0.906,0.72,0.5,0.95,0.66,19,10,10,1
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.55,0.3,0.05,0.1,0.895,0.7,0.45,0.95,0.63,19,9,11,1
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.55,0.3,0.1,0.05,0.845,0.62,0.25,1.0,0.57,20,5,15,0
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.55,0.3,0.15,0.0,0.717,0.5,0.0,1.0,0.5,20,0,20,0
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.55,0.35,0.0,0.1,0.895,0.72,0.45,1.0,0.65,20,9,11,0
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.55,0.35,0.05,0.05,0.839,0.6,0.2,1.0,0.56,20,4,16,0
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.55,0.35,0.1,0.0,0.722,0.5,0.0,1.0,0.5,20,0,20,0
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.55,0.4,0.0,0.05,0.84,0.6,0.2,1.0,0.56,20,4,16,0
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.55,0.4,0.05,0.0,0.727,0.5,0.0,1.0,0.5,20,0,20,0
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.55,0.45,0.0,0.0,0.718,0.5,0.0,1.0,0.5,20,0,20,0
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.6,0.0,0.0,0.4,0.93,0.78,1.0,0.55,1.0,11,20,0,9
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.6,0.0,0.05,0.35,0.922,0.78,1.0,0.55,1.0,11,20,0,9
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.6,0.0,0.1,0.3,0.912,0.82,1.0,0.65,1.0,13,20,0,7
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.6,0.0,0.15,0.25,0.905,0.8,0.9,0.7,0.88,14,18,2,6
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.6,0.0,0.2,0.2,0.895,0.8,0.85,0.75,0.83,15,17,3,5
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.6,0.0,0.25,0.15,0.875,0.72,0.55,0.9,0.67,18,11,9,2
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.6,0.0,0.3,0.1,0.842,0.7,0.45,0.95,0.63,19,9,11,1
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.6,0.0,0.35,0.05,0.798,0.62,0.3,0.95,0.58,19,6,14,1
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.6,0.0,0.4,0.0,0.712,0.53,0.1,0.95,0.51,19,2,18,1
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.6,0.05,0.0,0.35,0.928,0.78,1.0,0.55,1.0,11,20,0,9
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.6,0.05,0.05,0.3,0.918,0.85,1.0,0.7,1.0,14,20,0,6
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.6,0.05,0.1,0.25,0.908,0.78,0.85,0.7,0.82,14,17,3,6
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.6,0.05,0.15,0.2,0.902,0.78,0.75,0.8,0.76,16,15,5,4
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.6,0.05,0.2,0.15,0.88,0.72,0.55,0.9,0.67,18,11,9,2
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.6,0.05,0.25,0.1,0.846,0.7,0.45,0.95,0.63,19,9,11,1
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.6,0.05,0.3,0.05,0.802,0.62,0.3,0.95,0.58,19,6,14,1
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.6,0.05,0.35,0.0,0.712,0.53,0.1,0.95,0.51,19,2,18,1
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.6,0.1,0.0,0.3,0.92,0.85,1.0,0.7,1.0,14,20,0,6
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.6,0.1,0.05,0.25,0.912,0.78,0.85,0.7,0.82,14,17,3,6
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.6,0.1,0.1,0.2,0.898,0.8,0.75,0.85,0.77,17,15,5,3
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.6,0.1,0.15,0.15,0.878,0.75,0.55,0.95,0.68,19,11,9,1
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.6,0.1,0.2,0.1,0.845,0.7,0.45,0.95,0.63,19,9,11,1
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.6,0.1,0.25,0.05,0.82,0.62,0.3,0.95,0.58,19,6,14,1
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.6,0.1,0.3,0.0,0.725,0.53,0.05,1.0,0.51,20,1,19,0
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.6,0.15,0.0,0.25,0.912,0.78,0.8,0.75,0.79,15,16,4,5
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.6,0.15,0.05,0.2,0.9,0.82,0.75,0.9,0.78,18,15,5,2
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.6,0.15,0.1,0.15,0.885,0.72,0.5,0.95,0.66,19,10,10,1
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.6,0.15,0.15,0.1,0.862,0.7,0.45,0.95,0.63,19,9,11,1
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.6,0.15,0.2,0.05,0.827,0.62,0.3,0.95,0.58,19,6,14,1
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.6,0.15,0.25,0.0,0.727,0.53,0.05,1.0,0.51,20,1,19,0
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.6,0.2,0.0,0.2,0.9,0.85,0.75,0.95,0.79,19,15,5,1
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.6,0.2,0.05,0.15,0.89,0.72,0.5,0.95,0.66,19,10,10,1
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.6,0.2,0.1,0.1,0.872,0.7,0.45,0.95,0.63,19,9,11,1
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.6,0.2,0.15,0.05,0.83,0.62,0.3,0.95,0.58,19,6,14,1
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.6,0.2,0.2,0.0,0.722,0.53,0.05,1.0,0.51,20,1,19,0
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.6,0.25,0.0,0.15,0.895,0.72,0.5,0.95,0.66,19,10,10,1
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.6,0.25,0.05,0.1,0.88,0.7,0.45,0.95,0.63,19,9,11,1
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.6,0.25,0.1,0.05,0.829,0.62,0.25,1.0,0.57,20,5,15,0
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.6,0.25,0.15,0.0,0.718,0.5,0.0,1.0,0.5,20,0,20,0
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.6,0.3,0.0,0.1,0.881,0.68,0.4,0.95,0.61,19,8,12,1
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.6,0.3,0.05,0.05,0.836,0.62,0.25,1.0,0.57,20,5,15,0
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.6,0.3,0.1,0.0,0.725,0.5,0.0,1.0,0.5,20,0,20,0
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.6,0.35,0.0,0.05,0.84,0.6,0.2,1.0,0.56,20,4,16,0
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.6,0.35,0.05,0.0,0.715,0.5,0.0,1.0,0.5,20,0,20,0
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.6,0.4,0.0,0.0,0.725,0.5,0.0,1.0,0.5,20,0,20,0
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.65,0.0,0.0,0.35,0.918,0.78,1.0,0.55,1.0,11,20,0,9
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.65,0.0,0.05,0.3,0.91,0.85,1.0,0.7,1.0,14,20,0,6
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.65,0.0,0.1,0.25,0.895,0.78,0.85,0.7,0.82,14,17,3,6
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.65,0.0,0.15,0.2,0.882,0.78,0.75,0.8,0.76,16,15,5,4
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.65,0.0,0.2,0.15,0.865,0.72,0.55,0.9,0.67,18,11,9,2
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.65,0.0,0.25,0.1,0.839,0.7,0.45,0.95,0.63,19,9,11,1
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.65,0.0,0.3,0.05,0.798,0.62,0.3,0.95,0.58,19,6,14,1
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.65,0.0,0.35,0.0,0.71,0.53,0.1,0.95,0.51,19,2,18,1
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.65,0.05,0.0,0.3,0.912,0.85,1.0,0.7,1.0,14,20,0,6
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.65,0.05,0.05,0.25,0.9,0.78,0.85,0.7,0.82,14,17,3,6
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.65,0.05,0.1,0.2,0.892,0.8,0.75,0.85,0.77,17,15,5,3
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.65,0.05,0.15,0.15,0.871,0.7,0.5,0.9,0.64,18,10,10,2
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.65,0.05,0.2,0.1,0.845,0.7,0.45,0.95,0.63,19,9,11,1
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.65,0.05,0.25,0.05,0.802,0.62,0.3,0.95,0.58,19,6,14,1
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.65,0.05,0.3,0.0,0.716,0.53,0.1,0.95,0.51,19,2,18,1
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.65,0.1,0.0,0.25,0.902,0.78,0.8,0.75,0.79,15,16,4,5
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.65,0.1,0.05,0.2,0.898,0.82,0.75,0.9,0.78,18,15,5,2
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.65,0.1,0.1,0.15,0.875,0.72,0.5,0.95,0.66,19,10,10,1
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.65,0.1,0.15,0.1,0.842,0.7,0.45,0.95,0.63,19,9,11,1
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.65,0.1,0.2,0.05,0.812,0.62,0.3,0.95,0.58,19,6,14,1
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.65,0.1,0.25,0.0,0.715,0.5,0.05,0.95,0.5,19,1,19,1
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.65,0.15,0.0,0.2,0.902,0.85,0.75,0.95,0.79,19,15,5,1
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.65,0.15,0.05,0.15,0.885,0.72,0.5,0.95,0.66,19,10,10,1
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.65,0.15,0.1,0.1,0.854,0.7,0.45,0.95,0.63,19,9,11,1
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.65,0.15,0.15,0.05,0.825,0.62,0.3,0.95,0.58,19,6,14,1
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.65,0.15,0.2,0.0,0.717,0.53,0.05,1.0,0.51,20,1,19,0
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.65,0.2,0.0,0.15,0.895,0.72,0.5,0.95,0.66,19,10,10,1
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.65,0.2,0.05,0.1,0.858,0.7,0.45,0.95,0.63,19,9,11,1
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.65,0.2,0.1,0.05,0.825,0.62,0.3,0.95,0.58,19,6,14,1
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.65,0.2,0.15,0.0,0.727,0.53,0.05,1.0,0.51,20,1,19,0
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.65,0.25,0.0,0.1,0.868,0.68,0.4,0.95,0.61,19,8,12,1
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.65,0.25,0.05,0.05,0.825,0.62,0.25,1.0,0.57,20,5,15,0
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.65,0.25,0.1,0.0,0.72,0.5,0.0,1.0,0.5,20,0,20,0
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.65,0.3,0.0,0.05,0.828,0.62,0.25,1.0,0.57,20,5,15,0
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.65,0.3,0.05,0.0,0.73,0.5,0.0,1.0,0.5,20,0,20,0
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.65,0.35,0.0,0.0,0.72,0.5,0.0,1.0,0.5,20,0,20,0
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.7,0.0,0.0,0.3,0.905,0.82,0.95,0.7,0.93,14,19,1,6
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.7,0.0,0.05,0.25,0.898,0.78,0.85,0.7,0.82,14,17,3,6
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.7,0.0,0.1,0.2,0.888,0.8,0.75,0.85,0.77,17,15,5,3
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.7,0.0,0.15,0.15,0.861,0.7,0.5,0.9,0.64,18,10,10,2
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.7,0.0,0.2,0.1,0.832,0.7,0.45,0.95,0.63,19,9,11,1
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.7,0.0,0.25,0.05,0.79,0.62,0.3,0.95,0.58,19,6,14,1
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.7,0.0,0.3,0.0,0.712,0.53,0.1,0.95,0.51,19,2,18,1
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.7,0.05,0.0,0.25,0.898,0.75,0.8,0.7,0.78,14,16,4,6
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.7,0.05,0.05,0.2,0.89,0.82,0.75,0.9,0.78,18,15,5,2
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.7,0.05,0.1,0.15,0.865,0.72,0.5,0.95,0.66,19,10,10,1
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.7,0.05,0.15,0.1,0.837,0.7,0.45,0.95,0.63,19,9,11,1
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.7,0.05,0.2,0.05,0.79,0.62,0.3,0.95,0.58,19,6,14,1
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.7,0.05,0.25,0.0,0.718,0.53,0.1,0.95,0.51,19,2,18,1
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.7,0.1,0.0,0.2,0.895,0.75,0.6,0.9,0.69,18,12,8,2
